oid_,addnum_pre,add_number,addnum_suf,addno_full,st_premod,st_predir,st_pretyp,st_presep,st_name,st_postyp,st_posdir,st_posmod,stnam_full,building,floor,unit,room,seat,addtl_loc,subaddress,landmkname,county,inc_muni,post_city,census_plc,uninc_comm,nbrhd_comm,natamarea,natamsub,urbnztn_pr,placeother,placenmtyp,state,zip_code,plus_4,uuid,addauth,addrrefsys,longitude,latitude,natgrid,elevation,placement,addrpoint,related_id,relatetype,parcelsrc,parcel_id,addrclass,lifecycle,effective,expire,dateupdate,anomstatus,locatndesc,addr_type,delivertyp,nad_source,dataset_id
20041450,,1015,,1015,,West,,,OEFFLING,Drive,,,West OEFFLING Drive,,,,,,,,,McHenry,UNINCORPORATED,McHenry,,,,,,,,,IL,60050,,{050326C4-EF2C-4392-9841-AA534C3F542F},@mchenrycountyil.gov,,-88.21788294591616,42.39523493202047,16TCM9976394378,0,Unknown,-88.21788294591616 42.39523493202047 0,,,,,Numbered Thoroughfare Address,,,,2017-12-21 15:19:45,,,Unknown,,State of Illinois,SITE97563@mchenrycountyil.gov
21706702,,2401,,2401,,,,,AUBURN,Lane,,,AUBURN Lane,,,,,,,,,Cook,NORTHBROOK,NORTHBROOK,,,,,,,,,IL,60062,,{130CEB0A-EEC8-435D-89E0-C2B7524CC4C2},Reserved for future use,,-87.85177751541536,42.10926731715656,16TDM2957862259,,Unknown,-87.85177751541536 42.10926731715656,,,,,Numbered Thoroughfare Address,,,,2015-03-24 12:43:15,,,Unknown,,State of Illinois,SITE02291235@northbrook.il.us
21081428,,520,,520,,North,,,8TH,Street,,,North 8TH Street,,,,,,,,,Adams,QUINCY,QUINCY,,,,,,,,,IL,62301,,{2A9970E4-D768-45A6-8E39-9CF462303793},@quincyadams911.org,,-91.40306795775261,39.937624859668446,15SXE3644022055,,Unknown,-91.40306795775261 39.937624859668446,,,,,Numbered Thoroughfare Address,,,,2021-07-08 00:00:00,,,Unknown,,State of Illinois,SITE:QREM:16727@quincyadams911.org
19848033,,540,,540,,,,,OWEN,Trail,,,OWEN Trail,,,,,,,,,Winnebago,Unincorporated,Rockton,,,,,,,,,IL,61072,,{CF68B354-D597-49E6-A24D-62947FEE2265},Reserved for future use,,-89.05058204685027,42.446845993121876,16TCN3136501428,,Unknown,-89.05058204685027 42.446845993121876,,,,,Numbered Thoroughfare Address,,,,2025-08-22 10:00:51,,,Unknown,,State of Illinois,SITE90580@wincoil.gov
18122045,,8934,,8934,,,,,DUBLIN,Street,,,DUBLIN Street,,,,,,,,,Cook,ORLAND PARK,Orland Park,,,,,,,,,IL,60462,,{A78FF646-FB71-40F4-B843-DCB1297AED9B},orlandpark.il.us,,-87.83767345790658,41.61845616811616,16TDM3021207754,,Unknown,-87.83767345790658 41.61845616811616,,,,,Numbered Thoroughfare Address,,,,2023-07-20 08:58:09,,,Unknown,,State of Illinois,SITE16703@orlandpark.org
18547929,,5220,,5220,,West,,,CRYSTAL,Street,,,West CRYSTAL Street,,,,,,,,,Cook,CHICAGO,Chicago,,,,,,,,,IL,60651,,{1741CF0D-A8C4-42A9-AEFC-732105163904},chicago911.il.us.gov,,-87.75667966485425,41.90337042026377,16TDM3723839324,,Unknown,-87.75667966485425 41.90337042026377,,,,,Numbered Thoroughfare Address,,,,2023-01-09 00:00:00,,,Unknown,,State of Illinois,SITE353970@cityofchicago.org
20815226,,1205,,1205,,North,,,OTIS,Street,,,North OTIS Street,,,A,,,,A,,Williamson,MARION,MARION,,,,,,,,,IL,62959,,{6A6B5B3C-1E48-4044-84BF-820F9AD58864},Reserved for future use,,-88.91805717097388,37.741418932659215,16SCG3100278857,,Unknown,-88.91805717097388 37.741418932659215,,,,,Numbered Thoroughfare Address,,,,2024-10-01 08:35:13,,,Unknown,,State of Illinois,SITE24069@williamsoncountyil.gov
19299615,,154,,154,,,,,JANES,Loop,,,JANES Loop,,,,,,,,,Lake,HIGHWOOD,HIGHWOOD,,,,,,,,,IL,60040,,{1BF62B57-E696-42F7-B8F5-67A03BBF8BF0},Reserved for future use,,-87.8110800502391,42.21466264483767,16TDM3305473928,,Unknown,-87.8110800502391 42.21466264483767,,,,,Numbered Thoroughfare Address,,,,2023-12-22 23:39:59,,,Unknown,,State of Illinois,SITE5098395@glenview.il.us
21422227,,531,,531,,South,,,RIDGELAND,Avenue,,,South RIDGELAND Avenue,,,,,,,,,Cook,OAK PARK,OAK PARK,,,,,,,,,IL,60304,,{6C2ED052-687D-4B27-AE05-E79CE44493DB},Reserved for future use,,-87.78461135388591,41.87869135403532,16TDM3489636605,,Unknown,-87.78461135388591 41.87869135403532,,,,,Numbered Thoroughfare Address,,,,2017-02-01 19:06:46,,,Unknown,,State of Illinois,SITE0264258@wscdc.org
22239232,,18,,18,,,,,SQUIRE,Drive,,,SQUIRE Drive,,,,,,,,,Madison,GLEN CARBON,GLEN CARBON,,,,,,,,,IL,62034,,{DB510104-F310-4C80-B548-3A913770A4C1},Reserved for future use,,-89.95044745933248,38.75042838470592,16SBH4359593216,,Unknown,-89.95044745933248 38.75042838470592,,,,,Numbered Thoroughfare Address,,,,2025-08-04 18:14:53,,,Unknown,,State of Illinois,SITE140010259@madisoncountyil.gov
19296095,,6940,,6940,,West,,,GARDNER,Road,,,West GARDNER Road,,,,,,,,,Grundy,UNINCORPORATED,KINSMAN,,,,,,,,,IL,60437,4038,{0801EB16-3B65-435C-97E6-BB1D13EA2A8E},Reserved for future use,,-88.5478637106343,41.18183387182506,16TCL7017860097,,Unknown,-88.5478637106343 41.18183387182506,,,,,Numbered Thoroughfare Address,,,,2025-08-15 00:00:02,,,Unknown,,State of Illinois,SITE{DAEA77A3-6F54-47DF-BD5D-0FB5DACAF1E6}@grundy911.org
20992726,,901,82,901 82,,,,,GRANT,Avenue,,,GRANT Avenue,,,,,,,,,LaSalle,LASALLE,LA SALLE,,,,,,,,,IL,61301,,{DCC32277-B092-424A-AA6D-3212FA0A97A5},Reserved for Future Use,,-89.09261435014824,41.34970343911723,16TCL2493679691,0,Unknown,-89.09261435014824 41.34970343911723 0,,,,,Numbered Thoroughfare Address,,,,2021-02-18 00:00:00,,,Unknown,,State of Illinois,SITE31378@lasallecountyil.gov
21859517,,1535,,1535,,West,,,KENWOOD,Court,,,West KENWOOD Court,,,,,,,,,Macon,DECATUR,DECATUR,,,,,,,,,IL,62526,,{1020B9B5-9784-434F-A7B4-DC1E12242E71},Reserved for future use,,-88.98182075675224,39.86618791475597,16SCK3049614785,,Unknown,-88.98182075675224 39.86618791475597,,,,,Numbered Thoroughfare Address,,,,2020-11-03 11:19:35,,,Unknown,,State of Illinois,SITE18317@cirdcil.gov
21569947,,1322,,1322,,,,,BLUE HERON,Circle,,,BLUE HERON Circle,,,,,,,,,Lake,ANTIOCH,ANTIOCH,,,,,,,,,IL,60002,6401,{9D666D59-386D-40F8-A05F-C78FDE51C87E},lakecountyil.gov,,-88.04452222298725,42.46685506571577,16TDN1412902141,,Structure - Rooftop,-88.04452222298725 42.46685506571577,,,,,Numbered Thoroughfare Address,,,,2020-09-30 10:07:58,,,Unknown,,State of Illinois,SITE117056@lakecounty911.org
19261597,,3409,,3409,,,,,9TH,Street,,,9TH Street,,,,,,,,,Rock Island,EAST MOLINE,EAST MOLINE,,,,,,,,,IL,61244,,{14E21563-DD2B-4D54-B575-9D4D944AEC27},rockislandcountyil.gov,,-90.43897071893838,41.498132695293975,15TYF1376597223,,Unknown,-90.43897071893838 41.498132695293975,,,,,Numbered Thoroughfare Address,,,,2020-04-29 17:04:57,,,Unknown,,State of Illinois,SITE48571@rockislandcountyil.gov
21833293,,381,,381,,,County Road,,100,,East,,County Road 100 East,,,18,,,,18,SANDY RUN,White,NORRIS CITY,NORRIS CITY,,,,,,,,,IL,62869,,{949519C9-91AF-4A5D-A2D6-4A8A1D90799C},Reserved for Future Use,,-88.36241691643063,37.933914152709676,16SCG8027399357,0,Unknown,-88.36241691643063 37.933914152709676 0,,,,,Numbered Thoroughfare Address,,2017-04-27 00:00:00,1899-12-31 00:00:00,2021-11-12 09:12:17,,,Unknown,,State of Illinois,SITE8472@whitecounty-il.gov
19524096,,812,,812,,East,,,MARGARET,Lane,,,East MARGARET Lane,,,,,,,,,Kankakee,BOURBONNAIS,BOURBONNAIS,,,,,,,,,IL,60914,,{AEE5D104-B2F4-43B4-B080-758343BBE9F9},Reserved for future use,,-87.89123288004829,41.15100616805249,16TDL2521655903,,Unknown,-87.89123288004829 41.15100616805249,,,,,Numbered Thoroughfare Address,,,,2020-03-04 11:37:40,,,Unknown,,State of Illinois,SITE16284@k3county.net
22275987,,121,,121,,,,,THOMPSON,Street,,,THOMPSON Street,,,38,,,,38,,Madison,WOOD RIVER,WOOD RIVER,,,,,,,,,IL,62095,,{C10BFA4B-7524-44F8-AC73-8CCDF8E6F054},Reserved for future use,,-90.10070791400041,38.87367491391336,15SYD5152306754,,Unknown,-90.10070791400041 38.87367491391336,,,,,Numbered Thoroughfare Address,,2020-03-31 13:21:58,,2025-08-04 18:14:53,,,Unknown,,State of Illinois,SITE190000331@madisoncountyil.gov
18640421,,5031,,5031,,West,,,BELMONT,Avenue,,,West BELMONT Avenue,,,,,,,,,Cook,CHICAGO,Chicago,,,,,,,,,IL,60641,,{2FD3096E-20F6-40DF-BC4C-63B33795791B},chicago911.il.us.gov,,-87.75299814603774,41.93856652527841,16TDM3757843229,,Unknown,-87.75299814603774 41.93856652527841,,,,,Numbered Thoroughfare Address,,,,2023-01-09 00:00:00,,,Unknown,,State of Illinois,SITE435696@cityofchicago.org
20333158,,1856,,1856,,,,,PASTORAL,Lane,,,PASTORAL Lane,,,,,,,,,DuPage,HANOVER PARK,Hanover Park,,,,,,,,,IL,60133,,{706A5640-9DCF-4EB0-89F2-7487685127B1},Reserved for future use,,-88.15303842723789,41.94856769015829,16TDM0443044708,,Unknown,-88.15303842723789 41.94856769015829,,,,,Numbered Thoroughfare Address,,,,2023-07-17 13:15:36,,,Unknown,,State of Illinois,SITE243092@dupagecounty.gov
19557451,,3717,,3717,,,,,INDIAN GRASS,Lane,,,INDIAN GRASS Lane,,,,,,,,,Sangamon,SPRINGFIELD,SPRINGFIELD,,,,,,,,,IL,62712,,{888797B6-90D0-4B59-B992-CE3B2DD79FAA},Reserved for future use,,-89.58183675596337,39.75333465423315,16SBK7881003568,,Unknown,-89.58183675596337 39.75333465423315,,,,,Numbered Thoroughfare Address,,,,2025-08-26 17:10:09,,,Unknown,,State of Illinois,SITE2780@sangamonil.gov
21736696,,6176,,6176,,,,,EAST SANDWICH,Road,,,EAST SANDWICH Road,,,,,,,,,DeKalb,BIG ROCK,Big Rock,,,,,,,,,IL,60511,,{A82F397A-2DC6-465E-9EA1-7EA75B85AAC7},Reserved for Future Use,,-88.61127212141395,41.72207029014946,16TCM6597720173,,Unknown,-88.61127212141395 41.72207029014946,,,,,Numbered Thoroughfare Address,,,,2018-10-25 00:00:00,,,Unknown,,State of Illinois,SITE13696@dekalbcounty.org
21199964,,410,,410,,East,,,MANN,Street,,,East MANN Street,,,,,,,,,Iroquois,GILMAN,GILMAN,,,,,,,,,IL,60938,,{A037BB44-9943-4CEA-9DD4-A2EDF1133933},RESERVED FOR FUTURE USE,,-87.98795601562206,40.76404577974876,16TDL1661513033,,Unknown,-87.98795601562206 40.76404577974876,,,,,Numbered Thoroughfare Address,,,,2022-04-21 11:28:30,,,Unknown,,State of Illinois,SITE11410@iroquoiscountyil.gov
17749758,,1909,,1909,,,,,KENILWORTH,Circle,,,KENILWORTH Circle,,,,,,,,,Cook,HOFFMAN ESTATES,Hoffman Estates,,,,,,,,,IL,60169,,{4638EFEA-4253-418E-98BA-C2930D8A61C3},RESERVED FOR FUTURE USE,,-88.12198711919321,42.06097495898621,16TDM0716757155,,Unknown,-88.12198711919321 42.06097495898621,,,,,Numbered Thoroughfare Address,,2025-03-18 00:00:00,,2025-03-18 00:00:00,,,Unknown,,State of Illinois,SITE69128@nwcds.org
22343112,,809,,809,,,,,LONGMEADOW,Drive,,,LONGMEADOW Drive,,,,,,,,,Kane,GENEVA,GENEVA,,,,,,,,,IL,60134,1616,{0AA9ED91-BB89-494C-AC09-B2EB5BABF7FF},Reserved for future use,,-88.28901484872647,41.89020017612807,16TCM9306238388,,Parcel - Other,-88.28901484872647 41.89020017612807,,,,,Numbered Thoroughfare Address,,,,2022-01-13 16:32:26,,,Unknown,,State of Illinois,SITE73332@tri-com911.org
20529023,,317,,317,,,,,YOUNGS,Avenue,,,YOUNGS Avenue,,,,,,,,,Will,JOLIET,JOLIET,,INCORPORATED,,,,,,,IL,60432,,{3A4AB935-65F3-4B6B-8E0B-C65DB8A90001},Reserved for Future Use,,-88.06914913136119,41.53110828269259,16TDL1080798269,0,Unknown,-88.06914913136119 41.53110828269259 0,,,,,Numbered Thoroughfare Address,,2015-11-17 00:00:00,,2023-09-21 00:00:00,,,Unknown,,State of Illinois,SITE59639@willcounty911.gov
19156062,,14111,,14111,,,,,GRANDVIEW,Drive,,,GRANDVIEW Drive,,,,,,,,,Tazewell,UNINCORPORATED,MANITO,,,,,,,,,IL,61546,,{235D3051-88F6-498F-9F78-A428838BA87F},Reserved for future use,,-89.76460073696094,40.52562750182608,16TBK6581989772,,Unknown,-89.76460073696094 40.52562750182608,,,,,Numbered Thoroughfare Address,,,,2021-03-01 13:42:34,,,Unknown,,State of Illinois,SITE34937@tazewell-il.gov
20559153,,2458,,2458,,,,,BOX,Canyon,,,BOX Canyon,,,,,,,,,Will,NEW LENOX,NEW LENOX,,INCORPORATED,,,,,,,IL,60451,,{0D8B8605-4F52-4A2B-8113-F2A6B953EC3F},Reserved for Future Use,,-87.98551118769426,41.47652990477013,16TDL1771692127,0,Unknown,-87.98551118769426 41.47652990477013 0,,,,,Numbered Thoroughfare Address,,2015-11-17 00:00:00,,2023-09-21 00:00:00,,,Unknown,,State of Illinois,SITE89770@willcounty911.gov
18082103,,1040,,1040,,North,,,CHESTNUT,Street,,,North CHESTNUT Street,,,,,,,,,Henry,KEWANEE,KEWANEE,,,,,,,,,IL,61443,,{4B2A24F6-CDFA-4CBE-A583-CF6D223D5C4A},Reserved for Future Use,,-89.9268382047332,41.25519848513336,16TBL5478671219,0,Unknown,-89.9268382047332 41.25519848513336 0,,,,,Numbered Thoroughfare Address,,,,2022-02-28 00:00:00,,,Unknown,,State of Illinois,SITE20239@henrycounty911.org
21713407,,1312,,1312,,,,,SHERMER,Road,,,SHERMER Road,,,# 201,,,,# 201,,Cook,NORTHBROOK,NORTHBROOK,,,,,,,,,IL,60062,,{5DA0748C-1D4E-4D06-8EBC-3472E4E2DDC6},Reserved for future use,,-87.82647911636654,42.12934590791239,16TDM3169164468,,Unknown,-87.82647911636654 42.12934590791239,,,,,Numbered Thoroughfare Address,,,,2025-09-11 09:32:44,,,Unknown,,State of Illinois,SITE022814863@northbrook.il.us
22128305,,4907,,4907,,,,,FARWELL,Avenue,,,FARWELL Avenue,,,,,,,,,Cook,SKOKIE,SKOKIE,,,,,,,,,IL,60077,,{15EE6FE1-6416-4C41-A6C9-937110D5D0BE},Reserved for future use,,-87.75091880037822,42.005193385102885,16TDM3781550625,,Unknown,-87.75091880037822 42.005193385102885,,,,,Numbered Thoroughfare Address,,,,2020-03-25 10:57:51,,,Unknown,,State of Illinois,SITE00914341@skokie.org
20461610,,220,,220,,South,,,12TH,Avenue,,,South 12TH Avenue,,,,,,,,,Cook,MAYWOOD,MAYWOOD,,,,,,,,,IL,60153,,{08701757-E2F1-4011-AFEC-D3A15FEE94E4},Reserved for future use,,-87.84808131004229,41.88522212571238,16TDM2963737380,,Unknown,-87.84808131004229 41.88522212571238,,,,,Numbered Thoroughfare Address,,,,2022-11-02 18:46:39,,,Unknown,,State of Illinois,SITE1102@broadview-il.gov
21409701,,228,,228,,East,,,SAINT PAUL,Street,,,East SAINT PAUL Street,,,,,,,,,Bureau,SPRING VALLEY,SPRING VALLEY,,,,,,,,,IL,61362,,{76E1D666-585D-4B9F-B75A-29A214DCB424},Reserved for Future Use,,-89.19663941905108,41.32484962017588,16TCL1616377147,0,Unknown,-89.19663941905108 41.32484962017588 0,,,,,Numbered Thoroughfare Address,,,,2021-07-26 00:00:00,,,Unknown,,State of Illinois,SITE5975@bureaucounty-il.gov
20981874,,1510,,1510,,,,,EAST ELM,Street,,,EAST ELM Street,,,,,,,,,LaSalle,UNINCORPORATED,STREATOR,,,,,,,,,IL,61364,,{EF784C41-B21F-4F2D-91B1-02BA66852860},Reserved for Future Use,,-88.81184676419116,41.12353345109164,16TCL4790254052,0,Unknown,-88.81184676419116 41.12353345109164 0,,,,,Numbered Thoroughfare Address,,,,2021-02-18 00:00:00,,,Unknown,,State of Illinois,SITE21827@lasallecountyil.gov
18447691,,531,,531,,West,,,ROOT,Street,,,West ROOT Street,,,,,,,,,Cook,CHICAGO,Chicago,,,,,,,,,IL,60609,,{FA11A4FB-B8B1-4956-97CE-185DFD446D0D},chicago911.il.us.gov,,-87.63979431524226,41.81866786717733,16TDM4686329841,,Unknown,-87.63979431524226 41.81866786717733,,,,,Numbered Thoroughfare Address,,,,2023-01-09 00:00:00,,,Unknown,,State of Illinois,SITE254617@cityofchicago.org
17945690,,3018,,3018,,,,,HALIFAX,Avenue,,,HALIFAX Avenue,,,,,,,,,Cook,WESTCHESTER,WESTCHESTER,,,,,,,,,IL,60154,,{8589E5B7-6937-4E2C-9E65-51AE3AB5EB02},Reserved for future use,,-87.89238837132015,41.83496619067443,16TDM2590331837,,Unknown,-87.89238837132015 41.83496619067443,,,,,Numbered Thoroughfare Address,,,,2024-08-08 00:00:00,,,Unknown,,State of Illinois,SITE5573@hillside-il.org
19410055,,576,,576,,,,,ASH,Street,,,ASH Street,,,,,,,,,Cook,WINNETKA,WINNETKA,,,,,,,,,IL,60093,,{9032D5C1-E51D-43F9-900D-C0CEF2514A01},Reserved for future use,,-87.72624652438748,42.101734136751446,16TDM3994961326,,Unknown,-87.72624652438748 42.101734136751446,,,,,Numbered Thoroughfare Address,,,,2011-11-04 14:00:08,,,Unknown,,State of Illinois,SITE00817771@glenview.il.us
21909926,,5737,,5737,,West,,,23RD,Street,,,West 23RD Street,,,,,,,,,Cook,CICERO,CICERO,,,,,,,,,IL,60804,,{8F072D7B-EC8B-4277-93F4-3AB6FBC9615D},thetownofcicero.com,,-87.76840540390226,41.848913057106735,16TDM3621133286,,Structure - Rooftop,-87.76840540390226 41.848913057106735,,,,,Numbered Thoroughfare Address,,,,2021-01-28 16:22:57,,,Unknown,,State of Illinois,SITE7823@thetownofcicero.com
18165586,,216,,216,,,,,SYCAMORE,Drive,,,SYCAMORE Drive,,,,,,,,,DuPage,NAPERVILLE,NAPERVILLE,,,,,,,,,IL,60540,,{CEF8D103-F59D-4797-8D7B-212A4BEF32B1},Reserved for future use,,-88.14520443973234,41.75497999673128,16TDM0479323206,,Unknown,-88.14520443973234 41.75497999673128,,,,,Numbered Thoroughfare Address,,2025-05-16 00:00:00,,2025-06-03 17:29:08,,,Unknown,,State of Illinois,SITE101933@naperville.il.us
20539921,,13121,,13121,,West,,,STEEPLECHASE,Drive,,,West STEEPLECHASE Drive,,,,,,,,,Will,UNINCORPORATED,NEW LENOX,,NEW LENOX,,,,,,,IL,60451,,{B3D28457-98E8-4E0D-AFA0-4E07827F7011},Reserved for Future Use,,-87.93595326067998,41.52838483372891,16TDL2191697838,0,Unknown,-87.93595326067998 41.52838483372891 0,,,,,Numbered Thoroughfare Address,,2015-11-17 00:00:00,,2023-09-21 00:00:00,,,Unknown,,State of Illinois,SITE70538@willcounty911.gov
21161176,,17947,,17947,,,,,CHICAGO,Avenue,,,CHICAGO Avenue,,,,,,,,,Cook,LANSING,LANSING,,,,,,,,,IL,60438,,{02EAC021-828E-4614-9E40-4580EE970647},Reserved for future use,,-87.54392384256988,41.5688255987842,16TDM5465002048,,Unknown,-87.54392384256988 41.5688255987842,,,,,Numbered Thoroughfare Address,,,,2025-10-30 00:00:00,,,Unknown,,State of Illinois,SITE5291615031@villageoflansing.org
19754710,,1096,,1096,,,County Highway,,1,,,,County Highway 1,,,,,,,,,Wayne,UNINCORPORATED,FAIRFIELD,,,,,,,,,IL,62837,,{551CCA12-30F8-4B47-A5E3-6F967CD17A66},Reserved for future use,,-88.34996062786769,38.41227948711537,16SCH8214152422,0,Unknown,-88.34996062786769 38.41227948711537 0,,,,,Numbered Thoroughfare Address,,,,2025-08-23 00:00:00,,,Unknown,,State of Illinois,SITE7283@waynecounty911.org
19928154,,59,,59,,,,,MARGARETS,Lane,,,MARGARETS Lane,A,,,,,,A,,Kane,UNINCORPORATED,AURORA,,,,,,,,,IL,60505,2570,{80A9A60B-C406-4C50-9D5E-01EF1B12A9A9},KaneCountyIL.gov,,-88.28635438290966,41.77016542920295,16TCM9308325058,,Unknown,-88.28635438290966 41.77016542920295,,,,,Numbered Thoroughfare Address,,,,2025-08-21 13:58:27,,,Unknown,,State of Illinois,SITE27908@kanecountyil.gov
18261384,,9817,,9817,,South,,,COMMERCIAL,Avenue,,,South COMMERCIAL Avenue,,,,,,,,,Cook,CHICAGO,Chicago,,,,,,,,,IL,60617,,{ABC31343-DC1B-4BCF-B4F1-53DA4E17B663},chicago911.il.us.gov,,-87.55067986880249,41.716730046894384,16TDM5419218472,,Unknown,-87.55067986880249 41.716730046894384,,,,,Numbered Thoroughfare Address,,,,2023-01-09 00:00:00,,,Unknown,,State of Illinois,SITE62575@cityofchicago.org
19525572,,455,,455,,,,,EDGEBROOK,Drive,,,EDGEBROOK Drive,,,,,,,,,Kankakee,BRADLEY,BOURBONNAIS,,,,,,,,,IL,60914,,{31007B54-80FB-4411-AED8-BC3395123AFC},Reserved for future use,,-87.83285709469666,41.15181896888214,16TDL3011655944,,Unknown,-87.83285709469666 41.15181896888214,,,,,Numbered Thoroughfare Address,,,,2020-11-11 13:37:01,,,Unknown,,State of Illinois,SITE17760@k3county.net
21825040,,1525,,1525,,,,,LAKE COOK,Road,,,LAKE COOK Road,,,UNIT 254,,,,UNIT 254,,Cook,DEERFIELD,DEERFIELD,,,,,,,,,IL,60015,,{E560E830-08D0-414F-AFC4-88224F650DE3},Reserved for future use,,-87.86622589357933,42.1516299660243,16TDM2843166974,,Unknown,-87.86622589357933 42.1516299660243,,,,,Numbered Thoroughfare Address,,,,2020-08-24 13:58:11,,,Unknown,,State of Illinois,SITE006643591@deerfield.il.us
20447619,,338,,338,,East,,,2ND,Street,,,East 2ND Street,,,,,,,,,Woodford,EL PASO,El Paso,,,,,,,,,IL,61738,,{8F6A2799-E9A1-45F0-BED4-6E58E7C25BD8},RESERVED FOR FUTURE USE,,-89.01073182683588,40.74035319006853,16TCL3022711879,0,Unknown,-89.01073182683588 40.74035319006853 0,,,,,Numbered Thoroughfare Address,,,,2019-09-17 00:00:00,,,Unknown,,State of Illinois,SITE3998@woodfordcountyil.gov
21311786,,1309,,1309,,,,,ST ZITA,Drive,,,ST ZITA Drive,,,,,,,,,St. Clair,CAHOKIA,CAHOKIA,,,,,,,,,IL,62206,,{78FACAA8-66AE-4AE6-9844-4198DA40F033},Reserved For Future Use,,-90.16961644875329,38.56078803702757,15SYC4661871837,,Unknown,-90.16961644875329 38.56078803702757,,,,,Numbered Thoroughfare Address,,,,2013-10-29 00:00:00,,,Unknown,,State of Illinois,SITE113422@co.st-clair.il.us
19282020,,225,,225,,South,,,JUGTOWN,Road,,,South JUGTOWN Road,,,,,,,,,Grundy,UNINCORPORATED,COAL CITY,,,,,,,,,IL,60416,,{FD8657B1-86D6-4DA1-B87D-463F73975AC2},Reserved for future use,,-88.32695260580661,41.28298355867659,16TCL8887871020,,Unknown,-88.32695260580661 41.28298355867659,,,,,Numbered Thoroughfare Address,,,,2025-08-15 00:00:02,,,Unknown,,State of Illinois,SITE{53B0C5D1-C3A7-48BC-90BE-64775001FE2B}@grundy911.org
20885038,,1890,,1890,,,,,STATE,Street,,,STATE Street,,,,,,,,,Cook,CALUMET CITY,CALUMET CITY,,,,,,,,,IL,60409,,{ADDDAAC7-6DBD-48BB-923D-FADF0E1B9C53},Reserved for future use,,-87.5712424125555,41.63017135901416,16TDM5241808873,,Unknown,-87.5712424125555 41.63017135901416,,,,,Numbered Thoroughfare Address,,,,2022-07-22 12:01:03,,,Unknown,,State of Illinois,SITE5889@calumetcity.org
18209947,,1517,,1517,,West,,,120TH,Street,,,West 120TH Street,,,,,,,,,Cook,CHICAGO,Chicago,,,,,,,,,IL,60643,,{6D364495-3359-4891-837C-59E3D0AF246E},chicago911.il.us.gov,,-87.659643962274,41.67552927479221,16TDM4509313961,,Unknown,-87.659643962274 41.67552927479221,,,,,Numbered Thoroughfare Address,,,,2023-01-09 00:00:00,,,Unknown,,State of Illinois,SITE11141@cityofchicago.org
18401821,,6058,,6058,,South,,,TALMAN,Avenue,,,South TALMAN Avenue,,,,,,,,,Cook,CHICAGO,Chicago,,,,,,,,,IL,60629,,{DFDEFE54-DF29-4B57-9F86-7CD4262EB7C8},chicago911.il.us.gov,,-87.69013947995747,41.782939275968204,16TDM4265025906,,Unknown,-87.69013947995747 41.782939275968204,,,,,Numbered Thoroughfare Address,,,,2023-01-09 00:00:00,,,Unknown,,State of Illinois,SITE191068@cityofchicago.org
21797123,,9,,9,,,,,MANASSAS,Avenue,,,MANASSAS Avenue,,,,,,,,,Morgan,JACKSONVILLE,JACKSONVILLE,,,,,,,,,IL,62650,,{DA5ADF71-31E0-49D8-BF81-BB039CF56820},Reserved for future use,,-90.25908712481392,39.74057339767488,15SYE3486302557,,Unknown,-90.25908712481392 39.74057339767488,,,,,Numbered Thoroughfare Address,,,,2025-09-09 00:00:00,,,Unknown,,State of Illinois,SITE6177@jacksonvilleil.gov
20560769,,16623,,16623,,South,,,ARBOR,Court,,,South ARBOR Court,,,,,,,,,Will,PLAINFIELD,PLAINFIELD,,INCORPORATED,,,,,,,IL,60586,,{5FF07C8B-741E-4A95-BCB2-F362E990D628},Reserved for Future Use,,-88.19522553810711,41.58071048299686,16TDM0036603914,0,Unknown,-88.19522553810711 41.58071048299686 0,,,,,Numbered Thoroughfare Address,,2015-11-17 00:00:00,,2023-09-21 00:00:00,,,Unknown,,State of Illinois,SITE91386@willcounty911.gov
21551640,,845,,845,,,,,OSAGE,Terrace,,,OSAGE Terrace,,,,,,,,,Lake,WAUCONDA,WAUCONDA,,,,,,,,,IL,60084,1141,{10AA6D3F-03F4-4F2B-A9C7-34D53B04181C},lakecountyil.gov,,-88.156817781572,42.27240093411944,16TDM0460480669,,Structure - Rooftop,-88.156817781572 42.27240093411944,,,,,Numbered Thoroughfare Address,,,,2020-09-30 10:07:53,,,Unknown,,State of Illinois,SITE98749@lakecounty911.org
19814156,,1622,,1622,,,,,OAKES,Avenue,,,OAKES Avenue,,,,,,,,,Winnebago,Unincorporated,Rockford,,,,,,,,,IL,61107,,{DBE66F21-02E3-4BC3-B7C1-C05D1EB507ED},Reserved for future use,,-89.06976076016261,42.27961862531527,16TCM2933682896,,Unknown,-89.06976076016261 42.27961862531527,,,,,Numbered Thoroughfare Address,,,,2025-08-22 10:00:51,,,Unknown,,State of Illinois,SITE56054@wincoil.gov
21635074,,1305,,1305,,,,,WAVERLY,Drive,,,WAVERLY Drive,,,,,,,,,Lake,VOLO,FOX LAKE,,,,,,,,,IL,60020,3419,{C7FC8CA5-ADAD-44CD-B388-99B8232D80D8},lakecountyil.gov,,-88.16389504714684,42.34751385422568,16TDM0413489017,,Structure - Rooftop,-88.16389504714684 42.34751385422568,,,,,Numbered Thoroughfare Address,,,,2020-09-30 10:08:15,,,Unknown,,State of Illinois,SITE182183@lakecounty911.org
